SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
3008,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,01-05-2026 07:00,0.5
3009,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,01-05-2026 07:00,0.5
3010,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,01-05-2026 08:00,0.5
3011,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,01-05-2026 08:00,0.5
3012,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,01-05-2026 10:00,0.5
3013,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,01-05-2026 10:00,0.5
3014,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,01-05-2026 20:00,0.5
3015,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,01-05-2026 20:00,0.5
3016,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,18-05-2026 20:00,9
3017,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,18-05-2026 21:00,1.5
3018,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,18-05-2026 23:00,0.5
3019,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,19-05-2026 00:00,0.5
3020,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,19-05-2026 17:00,0.5
3021,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,19-05-2026 18:00,2
3022,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,22-05-2026 01:00,0.5
3023,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,26-05-2026 06:00,0.5
3024,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,26-05-2026 22:00,2.5
3025,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,26-05-2026 23:00,11.5
3026,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,27-05-2026 00:00,7.5
3027,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,27-05-2026 01:00,5
3028,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,27-05-2026 02:00,4.5
3029,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,27-05-2026 03:00,2.5
3030,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,28-05-2026 06:00,0.5
3031,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,03-06-2026 21:00,1
3032,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,03-06-2026 23:00,0.5
3033,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,04-06-2026 00:00,0.5
3034,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,12-06-2026 17:00,1
3035,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,12-06-2026 18:00,4
3036,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,12-06-2026 19:00,1
3037,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,13-06-2026 00:00,0.5
3038,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,13-06-2026 07:00,1
3039,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,13-06-2026 11:00,0.5
3040,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 00:00,3
3041,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 01:00,1.5
3042,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 04:00,2
3043,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 05:00,2.5
3044,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 06:00,1
3045,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 07:00,1
3046,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 08:00,0.5
3047,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 09:00,0.5
3048,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 10:00,0.5
3049,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 11:00,0.5
3050,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 13:00,0.5
3051,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 14:00,0.5
3052,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 16:00,0.5
3053,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 17:00,0.5
3054,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 19:00,0.5
3055,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,14-06-2026 22:00,0.5
3056,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,15-06-2026 01:00,0.5
3057,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,15-06-2026 04:00,0.5
3058,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,15-06-2026 08:00,0.5
3059,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,15-06-2026 10:00,0.5
3060,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,15-06-2026 13:00,0.5
3061,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,15-06-2026 17:00,0.5
3062,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,15-06-2026 22:00,0.5
3063,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,16-06-2026 05:00,0.5
3064,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,16-06-2026 11:00,0.5
3065,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,22-06-2026 18:00,1
3066,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,22-06-2026 19:00,3.5
3067,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,22-06-2026 20:00,0.5
3068,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,28-06-2026 16:00,1.5
3069,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,28-06-2026 17:00,3
3070,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,28-06-2026 18:00,0.5
3071,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,05-07-2026 06:00,0.5
3072,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,20-07-2026 21:00,0.5
3073,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,21-07-2026 15:00,1
3074,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,24-07-2026 08:00,0.5
3075,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,29-07-2026 18:00,0.5
3076,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,07-08-2026 20:00,2
3077,Pedderu_1,Andhra Pradesh SW,28,Andhra Pradesh,503,CHITTOOR,-,-,-,-,-,-,-,-,-,13.89000000,78.38000000,24-08-2026 16:00,0.5
3078,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,23-01-2026 14:00,0.5
3079,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,24-02-2026 04:00,1
3080,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,18-03-2026 17:00,1
3081,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,18-03-2026 18:00,1.5
3082,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,18-03-2026 19:00,2.5
3083,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,18-03-2026 20:00,0.5
3084,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,19-03-2026 00:00,0.5
3085,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,21-03-2026 16:00,3
3086,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,30-04-2026 19:00,1
3087,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,30-04-2026 23:00,0.5
3088,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-05-2026 04:00,0.5
3089,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,06-05-2026 06:00,0.5
3090,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,06-05-2026 09:00,0.5
3091,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,06-05-2026 17:00,0.5
3092,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,07-05-2026 13:00,1
3093,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,25-05-2026 07:00,0.5
3094,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,25-05-2026 10:00,0.5
3095,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,27-05-2026 03:00,0.5
3096,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,27-05-2026 04:00,0.5
3097,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,27-05-2026 05:00,0.5
3098,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,17-06-2026 23:00,0.5
3099,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,18-06-2026 18:00,0.5
3100,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-07-2026 23:00,0.5
3101,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,03-07-2026 00:00,0.5
3102,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,03-07-2026 01:00,1.5
3103,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,04-07-2026 00:00,0.5
3104,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,04-07-2026 16:00,1.5
3105,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,04-07-2026 17:00,0.5
3106,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,10-07-2026 05:00,0.5
3107,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,10-07-2026 06:00,0.5
3108,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,10-07-2026 07:00,1.5
3109,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,10-07-2026 08:00,2.5
3110,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,10-07-2026 09:00,5
3111,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,17-07-2026 03:00,1
3112,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,18-07-2026 10:00,0.5
3113,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,23-07-2026 18:00,3.5
3114,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,23-07-2026 20:00,0.5
3115,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,27-07-2026 23:00,1
3116,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,28-07-2026 00:00,1
3117,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,28-07-2026 02:00,1
3118,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,28-07-2026 03:00,0.5
3119,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,28-07-2026 10:00,0.5
3120,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,28-07-2026 23:00,27
3121,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,29-07-2026 00:00,1
3122,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,30-07-2026 14:00,1
3123,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,30-07-2026 15:00,1.5
3124,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,30-07-2026 17:00,0.5
3125,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,30-07-2026 18:00,0.5
3126,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,30-07-2026 20:00,0.5
3127,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,30-07-2026 23:00,0.5
3128,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,31-07-2026 18:00,2
3129,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,31-07-2026 20:00,1
3130,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,31-07-2026 22:00,1.5
3131,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,31-07-2026 23:00,12
3132,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,01-08-2026 02:00,0.5
3133,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-08-2026 02:00,2.5
3134,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,02-08-2026 03:00,3.5
3135,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,03-08-2026 01:00,12
3136,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,03-08-2026 02:00,1
3137,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,06-08-2026 22:00,10
3138,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,06-08-2026 23:00,6.5
3139,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,07-08-2026 15:00,1
